Licence to Kill,['WAGNER Lohengrin: Bridal Chorus (8.550507)']
Life of David Gale (The) (2003),"['PUCCINI Turandot: Tu, che di gel sei cinta (8.660089-90)']"
Life is Beautiful (La Vita e Bella) (1997),"['MOZART Divertimento in F major, K. 522, ""Ein musikalischer Spass"" (""A Musical Joke""): I. Allegro (8.550437)', ""OFFENBACH Les contes d'Hoffmann: Barcarolle (8.550088)""]"
Life with Music (2020),"[""JS BACH Keyboard Concerto in D Minor, BWV 974 (arr of A. Marcello's Oboe Concerto) (8.572006-07)"", 'JS BACH Musical Offering, BWV 1079: Ricercar (8.553286)', 'JS BACH Prelude in E - Flat Minor, BWV 853 (8.553097)', 'BEETHOVEN Piano Sonata No. 21 in C Major, Op. 53, ""Waldstein"" (8.550054)', 'BEETHOVEN Piano Sonata No. 23 in F minor, Op. 57, ""Appassionata"": I. Allegro assai (8.550045)', 'BEETHOVEN Piano Sonata No. 23 in F minor, Op. 57, ""Appassionata"": III. Allegro ma non troppo (8.550045)', 'BEETHOVEN Piano Sonata No. 30 in E major, Op. 109 (8.550151)', 'BEETHOVEN Piano Sonata No. 32 in C Minor, Op. 111 (8.550151)', 'CHOPIN Ballade No. 2 in F Major, Op. 38 (8.550084)', 'CHOPIN Ballade No. 4 in F Minor, Op. 52 (8.550084)', 'HOLST The Planets, Op. 32: V. Saturn, the Bringer of Old Age (8.555776)', 'LISZT Harmonies Poetiques et Religieuses, S173/R14 (excerpts): VII. Funerailles (8.553516)', 'RACHMANINOV Preludes, Op. 23: No. 1 in F - Sharp Minor: Largo (8.550348)', 'D SCARLATTI Keyboard Sonata in B Minor, K.87/L.33/P.43 (8.550252)', 'SCRIABIN Piano Sonata No. 5, Op. 53 (8.553158)', 'SCHUBERT 6 Moments Musicaux, Op. 94, D. 780: II. Andantino (8.550259)', 'SCHUBERT Piano Sonata No. 21 in B-flat major, D. 960 (8.550475)', 'SCHUBERT Winterreise, Op. 89, D. 911: No. 1. Gute Nacht (8.554471)', 'R SCHUMANN Kinderszenen (Scenes of childhood), Op. 15: X. Fast zu ernst (Almost Too Serious) (8.550784)', 'SMETANA Ma vlast (My Fatherland): No. 2. Vltava (Moldau) (arr. V. Popelka for choir and piano) (ArcoDiva\xa0UP0197)']"
Lincoln (2012),"['BEETHOVEN Egmont Egmont, Op. 84: Overture (8.557264)', ""GOUNOD Faust: O nuit d'amour!... ciel radieux! (8.111083-85)"", 'MOZART String Quintet No. 1 in B-flat major, K. 174: I. Allegro Moderato (8.553103)', 'MOZART String Quintet No. 1 in B-flat major, K. 174: III. Menuetto ma Allegro (8.553103)']"
Little Man Tate (1991),"['BRAHMS Liebeslieder Waltzes Op. 52 (Profil\xa0881488702255)', 'MOZART Piano Quartet in E-flat major, K. 493 (8.554274)', 'MOZART String Quartet No. 21 in D major, K. 575, ""Prussian No. 1"" (8.550545)']"
Little Odessa (1994),"['RACHMANINOV All-Night Vigil, Op. 37, ""Vespers"": Blessed is the Man (8.555908)', 'RACHMANINOV All-Night Vigil, Op. 37, ""Vespers"": Hymn of Thanksgiving to the Mother of God (8.555908)']"
Little Stranger (The) (2018),"['SCHUBERT Piano Sonata No. 20 in A major, D. 959: II. Andantino (8.554470)']"
Little Women (G. Armstrong) (1994),"['BIZET Les pecheurs de perles (The Pearl Fishers): Leila! Leila! Dieu puissant, le voila! (Dynamic\xa0CDS459)', 'DONIZETTI Maria Redowa (Sony Classical\xa0074646692226)']"
Little Women (G. Gerwig) (2019),"['JS BACH Was mir behagt, ist nur die muntre Jagd, BWV 208, ""Hunt Cantata"": Schafe konnen sicher weiden from Was mir behagt, ist nur die muntre Jagd (8.550643)', 'BEETHOVEN Piano Sonata No. 8 in C minor, Op. 13, ""Pathetique"": II. Adagio cantabile (8.550045)', 'BRAHMS Waltz No. 15 in A-flat major, Op. 39 (8.570290)', 'CHOPIN Nocturne No. 5 in F-sharp major, Op. 15, No. 2 (8.554531)', 'DVORAK String Quartet No. 12 in F major, Op. 96, B. 179, ""American"": III. Molto vivace (8.553371)', ""GOTTSCHALK L'etincelle, La scintilla, Op. 20 (8.559145)"", 'SCHUBERT 5 German Dances and 7 Trios with Coda, D. 90: No. 5 in C major (Capriccio\xa0C10526)', 'SCHUBERT Polonaise in B-flat major, D. 580 (Vox\xa0CD3X-3042)', 'SCHUBERT String Quartet No. 8 in B-flat major, Op. 168, D. 112: III. Menuetto: Allegro (8.555921)', 'R SCHUMANN Kinderszenen (Scenes of childhood), Op. 15: I. Von fremden Landern und Menschen (Of Foreign Lands and People) (8.550784)', 'R SCHUMANN Papillons, Op. 2: X. Vivo (8.573399)', ""J STRAUSS II Mephisto's Hollenrufe (Walzer), Op. 101 (8.550339)""]"
Lives We Lead (The) (2015),"['LEHAR The Merry Widow Waltz (8.578041-42)', 'TRADITIONAL Amazing Grace (John Newton, lyricist) (Delos\xa0DE3203)']"
Living Daylights (The) (1987),"['BORODIN String Quartet No. 2 in D major: III. Notturno (8.550850)', 'MOZART Le Nozze di Figaro (The Marriage of Figaro), K. 492: Voi, che sapete (8.660102-04)', 'MOZART Symphony No. 40 in G minor, K. 550: I. Molto allegro (8.550299)', 'J STRAUSS II Wein, Weib und Gesang! (Wine, Woman and Song!), Op. 333 (8.550152)', 'WALDTEUFEL Les patineurs (The Skaters), Op. 183 (8.553337)']"
Lizzie McGuire Movie (The) (2003),['ELGAR Pomp and Circumstance Military March No. 1 (8.557273)']
Lola + Bilidikid (1999),"['GRIEG Melodies of the Heart, Op. 5: No. 3 I Love but Thee (8.552123-24)']"
Lola rennt (Run Lola Run) (1998),['IVES The Unanswered Question (8.559087)']
London Fields (2018),"['JS BACH Prelude No. 12 in F Minor, BWV 881 (8.550970-71)', 'DEBUSSY Preludes, Book 1: No. 8 La fille aux cheveux de lin (8.553293)', 'SATIE Gnossienne 1 (8.550305)']"
Lone Ranger (1956),['ROSSINI Guillaume Tell (William Tell): Overture (8.550236)']
Lone Ranger (The) (2013),"['ROSSINI Guillaume Tell (William Tell): Overture (8.550236)', 'SOUSA The Stars and Stripes Forever (8.559093)', 'VERDI Aida: Se quel guerrier io fossi! (8.660033-34)']"
Loneliness of the Long Distance Runner (The) (1962),['PARRY Jerusalem (8.553981)']
Longest Day (The) (1962),"['BEETHOVEN Symphony No. 5 in C minor, Op. 67: I. Allegro con brio (8.553476)']"
Look Who's Talking Too (1990),"['HANDEL Messiah, HWV 56: Hallelujah! (Chorus) (8.553258)']"
Looking for Alibrandi (2000),"['HANDEL Zadok the Priest, HWV 258: Zadok the Priest (8.557003)']"
Looking for an Echo,"['R STRAUSS Also sprach Zarathustra, Op. 30, TrV 176: I. Also sprach Zarathustra (8.550182)']"
Lord of Illusions (1995),"['ELGAR The Dream of Gerontius, Op. 38 (8.553885-86)']"
Lorenzo's Oil (1992),"['BARBER Agnus Dei, Op. 11 (8.559053)', 'BARBER Adagio for Strings, Op. 11 (8.559088)', 'BELLINI Norma: Casta diva (8.110325-27)', 'BELLINI Norma: Prelude to Act II (8.110325-27)', ""DONIZETTI L'elisir d'amore: Una furtiva lagrima (8.660045-46)"", 'ELGAR Cello Concerto in E minor, Op. 85: II. Lento - Allegro molto (8.550503)', 'MAHLER Symphony No. 5: IV. Adagietto (8.550528)', 'A MARCELLO Oboe Concerto in D minor: II. Adagio (8.550556)', 'MOZART Ave verum corpus in D major, K. 618 (8.550495)', 'VERDI La Traviata: Parigi, o cara (8.660011-12)', 'VERDI Messa da Requiem: Agnus Dei (8.550944-45)']"
L'Oriana (2015),"['CHOPIN Etude No. 3 in E major, Op. 10, No. 3 (8.554528)']"
Loser,"['MOZART Piano Sonata No. 15 in F major, K. 533: II. Andante (8.550445)']"
Loss of Sexual Innocence (The) (1999),"['BEETHOVEN Piano Sonata No. 14 in C-sharp minor, Op. 27, No. 2, ""Moonlight"" (8.550045)', 'BEETHOVEN Symphony No. 9 in D minor, Op. 125, ""Choral"": IV. Finale (8.553478)', 'CHOPIN Nocturne No. 2 in E-flat major, Op. 9, No. 2 (8.554531)', 'CHOPIN Nocturne No. 8 in D-flat major, Op. 27, No. 2 (8.554531)', 'MOZART Piano Sonata No. 16 in C major, K. 545: I. Allegro (8.550446)']"
Lost & Found (2016),"['CHOPIN Prelude No. 15 in D-flat major, Op. 28, No. 15 (8.554536)']"
Lost and Found (2008),"['CHOPIN Etude No. 12 in C minor, Op. 10, No. 12, ""Revolutionary"" (8.554528)', 'TCHAIKOVSKY Swan Lake, Op. 20 (8.550246-47)', 'VIVALDI The 4 Seasons: Violin Concerto in E major, Op. 8, No. 1, RV 269, ""La primavera"" (Spring): I. Allegro (8.550056)']"
Lost and Found (2018),"['HANDEL Solomon, HWV 67: Arrival of the Queen of Sheba (8.557574-75)', 'PACHELBEL Canon in D major (8.550104)', 'WAGNER Lohengrin: Bridal Chorus (8.550507)']"
Lost City of Z (The) (2016),"['JS BACH Violin Concerto in E major, BWV 1042 (8.550194)', 'BEETHOVEN Piano Sonata No. 30 in E major, Op. 109: III. Gesangvoll, mit innigster Empfindung: Andante molto cantabile ed espressivo (8.571268)', 'CHERUBINI Requiem No. 1 in C minor (8.554749)', 'MOZART Cosi fan tutte, K. 588: Eccovi il medico (8.660008-10)', 'RAVEL Daphnis et Chloe Suite No. 2 (8.550424)', 'J STRAUSS II Morgenblatter, Walzer, Op. 279 (8.554524)', 'STRAVINSKY Le sacre du printemps (The Rite of Spring) (1913 version): Part I (Adoration of the Earth): The Augurs of Spring / Dances of the Young Girls (8.557501)', 'VERDI La Traviata: Di Provenza il mar, il suol (8.660011-12)']"
Lost Highway (1997),"['MUSSORGSKY St. John\'s Night on Bald Mountain, ""A Night on the Bare Mountain"" (8.550051)']"
Lost Son (The) (1999),"['FAURE Requiem, Op. 48: In paradisum (8.550765)']"
Lost World: Jurassic Park (The) (1997),"['BEETHOVEN Piano Sonata No. 8 in C minor, Op. 13, ""Pathetique"": II. Adagio cantabile (8.550045)']"
Louder Than Bombs (2015),"['CHOPIN Nocturne No. 20 in C-sharp minor, Op. post. (8.554531)']"
Love (II) (2015),"['JS BACH Goldberg Variations, BWV 988 (8.550078)', 'ENO Always Returning (Cantaloupe Music\xa0CA-21071)', 'SATIE 3 Gnossiennes: Lent (8.550305)', 'SATIE 3 Gymnopedies: Gymnopedie No. 1 (8.550305)']"
Love and Death (1975),"['PROKOFIEV Alexander Nevsky, Op. 78: II. Song about Alexander Nevsky (8.555710)', ""PROKOFIEV Lieutenant Kije Suite, Op. 60: III. Kije's Wedding (8.554057)"", 'PROKOFIEV Lieutenant Kije Suite, Op. 60: IV. Troika (8.554057)', 'PROKOFIEV The Love for 3 Oranges Suite, Op. 33bis: III. March (8.550381)']"
Love Finds You in Charm (2015),['SATIE 3 Gymnopedies: Gymnopedie No. 1 (8.550305)']
Love Is Strange (2014),"['BEETHOVEN Piano Sonata No. 28 in A major, Op. 101 (8.571258)', 'CHOPIN Ballade No. 3 in A-flat major, Op. 47 (8.550508)', 'CHOPIN Berceuse in D-flat major, Op. 57 (8.550508)', 'CHOPIN Nocturne No. 5 in F-sharp major, Op. 15, No. 2 (8.554531)', 'CHOPIN Nocturne No. 8 in D-flat major, Op. 27, No. 2 (8.554531)', 'CHOPIN Prelude No. 15 in D-flat major, Op. 28, No. 15 (8.554536)', 'CHOPIN Waltz No. 7 in C-sharp minor, Op. 64, No. 2 (8.554539)', 'PITONI Cantate Domino (Dux\xa05902547006178)', 'SCHNITTKE Suite im alten Stil (Suite in the Old Style): III. Minuet (Ondine\xa0ODE800-2)', 'WIENIAWSKI Legende, Op. 17 (8.550744)']"
Love Lessons (1995),"['BRAHMS A German Requiem, Op. 45 (8.550213)', ""HANDEL Rinaldo, HWV 7a: Lascia ch'io pianga (8.660165-67)"", 'MAHLER Symphony No. 5: IV. Adagietto (8.550528)', 'TCHAIKOVSKY Romeo and Juliet Fantasy Overture (8.553017)']"
Love Letter (The) (1999),"['PUCCINI La Boheme: Si, mi chiamo Mimi (8.553151)', 'PUCCINI Tosca: Recondita armonia (8.660001-02)']"
Love Potion No. 9 (1992),"['BEETHOVEN Symphony No. 5 in C minor, Op. 67 (8.553476)', 'BEETHOVEN Symphony No. 6 in F major, Op. 68, ""Pastoral"" (8.553474)']"
Love Story (1970),"['JS BACH Harpsichord Concerto in D major, BWV 1054 (8.550422)', 'MOZART Piano Sonata No. 12 in F major, K. 332: I. Allegro (8.550446)']"
"Love, Honour and Obey (2000)","['GRIEG Peer Gynt Suite No. 1, Op. 46: I. Morning Mood (8.554050)']"
Lovely Rita,"['CHOPIN 3 Nouvelles Etudes: I. Etude No. 25 in F minor (8.554527)', 'CHOPIN Mazurka No. 36 in A minor, Op. 59, No. 1 (8.554530)']"
Lover's Prayer (All Forgotten) (2001),"[""WAGNER Gotterdammerung: Siegfrieds Trauermarsch (Siegfried's Funeral March) (8.660179-82)""]"
L-Shaped Room (The) (1962),"['BRAHMS Piano Concerto No. 1 in D minor, Op. 15 (8.554088)']"
Lucky Break,"['JS BACH Brandenburg Concerto No. 3 in G major, BWV 1048: I. Allegro (8.554607)']"
Lucy (I) (2014),"['MOZART Requiem in D minor, K. 626: Kyrie eleison (8.550235)']"
Ludwig (1973),"['R SCHUMANN Kinderszenen (Scenes of childhood), Op. 15 (8.550784)', 'WAGNER Lohengrin: Prelude (8.550136)']"
Lux in Tenebris (2016),"['BEETHOVEN Bagatelle in A minor, WoO 59, ""Fur Elise"" (8.550647)']"
M (1931),"['GRIEG Peer Gynt Suite No. 1, Op. 46: IV. In the Hall of the Mountain King (8.554050)']"
M. Butterfly (1993),"['PUCCINI Madame Butterfly: Un bel di, vedremo (8.660015-16)']"
Mad City (1997),"[""PUCCINI La Boheme: Quando me'n vo' (8.553151)""]"
Mad Dogs and Englishmen (1995),"['JS BACH Ave Maria (8.553751)', 'GOUNOD Ave Maria (8.553751)']"
Mad Love (1995),"['HAYDN String Quartet No. 1 in B-flat major, Op. 1, No. 1, Hob.III:1 (8.550398)', 'MOZART Don Giovanni, K. 527: Ah fuggi il traditor (8.660080-82)']"
Mad Max: Fury Road (2015),['VERDI Messa da Requiem: Dies irae (8.550944-45)']
Mad to Be Normal (2017),"['BRUCH Violin Concerto No. 1 in G Minor, Op. 26 (8.550195)', 'CIURLIONIS Prelude in F - Sharp Major, VL 184, ""Angelus Domini"" (8.572659)', 'GERSHWIN 3 Preludes (arr. F. Villard for clarinet and strings) (8.570939)', 'GERSHWIN The Man I Love (8.990031)']"
Madame Souzatska (1988),"['BEETHOVEN Piano Sonata No. 23 in F minor, Op. 57, ""Appassionata"": III. Allegro ma non troppo (8.550045)', 'R SCHUMANN Piano Concerto in A minor, Op. 54 (8.550118)']"
Madness of King George (The) (1994),"['HANDEL Music for the Royal Fireworks, HWV 351: IV. La rejouissance (8.557764)', 'HANDEL Music for the Royal Fireworks, HWV 351: IV. La rejouissance (8.557764)', 'HANDEL Zadok the Priest, HWV 258: Zadok the Priest (8.557003)']"
Magic Bow (The) (1946),"['BEETHOVEN Violin Concerto in D major, Op. 61 (8.550149)', 'PAGANINI 24 Caprices, Op. 1: No. 20 in D major (8.550717)', 'PAGANINI Violin Concertos Nos. 1 & 2 (8.550649)']"
Magic in the Moonlight (2014),"['STRAVINSKY Le sacre du printemps (The Rite of Spring) (1913 version) (8.557501)', 'RAVEL Bolero (8.550501)', 'BEETHOVEN Symphony No. 9 in D minor, Op. 125, ""Choral"": II. Molto vivace (8.553478)', 'WEILL Die Dreigroschenoper (The Threepenny Opera): Die Moritat von Mackie Messer (The Ballad Of Mack The Knife) (8.120831)']"
Magnolia (1999),"['BIZET Carmen: Prelude (8.660005-07)', 'R STRAUSS Also sprach Zarathustra, Op. 30, TrV 176 (8.550182)']"
Maid in Manhattan (2002),['GLUCK Orphee et Euridice: Danses des Ombres Heureuses (8.660185-86)']
Majestic (The) (2001),"['LISZT 19 Hungarian Rhapsodies, S244/R106: No. 2 in C-sharp minor (8.554480)']"
Man on the Moon (1999),"['DONIZETTI Lucia di Lammermoor: Chi mi frena in tal momento (8.660255-56)', 'HANDEL Messiah, HWV 56: Hallelujah! (Chorus) (8.553258)', 'SMETANA The Bartered Bride (Prodana nevesta): Overture (8.110098-99)', 'R STRAUSS Also sprach Zarathustra, Op. 30, TrV 176: I. Also sprach Zarathustra (8.550182)']"
Man on the Train (L'homme du train) (2002),"['SCHUBERT 4 Impromptus, Op. 142, D. 935: Impromptu No. 2 in A-flat major (8.550260)']"
Man Trouble (1992),"['JS BACH Mass in B minor, BWV 232: Et resurrexit (8.550585-86)', 'CHOPIN Nocturne No. 2 in E-flat major, Op. 9, No. 2 (8.554531)']"
Man Who Cried (The) (2000),"['PUCCINI Tosca: E lucevan le stelle (8.660001-02)', 'PURCELL Dido and Aeneas, Z. 626 : When I am laid in earth (8.553108)', 'VERDI Il Trovatore: Di quella pira (8.660023-24)']"
Man Who Fell to Earth (The) (1976),"['HOLST The Planets, Op. 32: I. Mars (8.555776)', 'HOLST The Planets, Op. 32: II. Venus (8.555776)', 'PARRY Jerusalem (8.553981)']"
Man Who Wasn't There (The) (2001),"['BEETHOVEN Piano Sonata No. 8 in C minor, Op. 13, ""Pathetique"" (8.550045)', 'BEETHOVEN Piano Sonata No. 14 in C-sharp minor, Op. 27, No. 2, ""Moonlight"" (8.550045)', 'BEETHOVEN Piano Sonata No. 15 in D Major, Op. 28, ""Pastoral"" (8.550255)', 'BEETHOVEN Piano Sonata No. 23 in F minor, Op. 57, ""Appassionata"" (8.550045)', 'BEETHOVEN Piano Sonata No. 25 in G Major, Op. 79 (8.550161)', 'BEETHOVEN Piano Sonata No. 30 in E major, Op. 109 (8.550151)', 'BEETHOVEN Piano Trio in B-flat major, Op. 97, ""Archduke"" (8.550442)', 'MOZART Le Nozze di Figaro (The Marriage of Figaro), K. 492: Che soave zeffiretto (8.660102-04)']"
Manchester by the Sea (2016),['MASSENET Cherubin (Dynamic\xa0CDS508)']
Manhattan (1979),['GERSHWIN Rhapsody in Blue (8.550295)']
Maniac (2013),"['JS BACH Cello Suite No. 1 in G major, BWV 1007: I. Prelude (8.557280-81)', 'SCHUBERT Ellens Gesang III (Ave Maria!), Op. 52, No. 6, D. 839, ""Hymne an die Jungfrau"" (8.553751)']"
Map of the Human Heart (1992),"[""BRITTEN Noye's Fludde: The spacious firmament on high (Erato\xa00094635924855)""]"
Mar adentro (The Sea Inside (I)) (2004),"['MOZART Cosi fan tutte, K. 588: Soave sia il vento (8.660008-10)', 'PUCCINI Turandot: Nessun dorma! (8.660089-90)', 'WAGNER Tristan und Isolde: Prelude to Act III (8.660152-54)']"
Marathon Man (1976),"['MASSENET Herodiade: Dors, o cite perverse! (Newton Classics\xa0NC8802202)', 'SCHUBERT Die schone Mullerin, Op. 25, D. 795: No. 6. Der Neugierige (8.554664)']"
Marguerite (2015),"['JS BACH Toccata and Fugue in D minor, BWV 565 (8.553859)', 'JS BACH The Well-Tempered Clavier Book I: Prelude and Fugue No. 4 in C-sharp minor, BWV 849 (8.553796-97)', 'JS BACH The Well-Tempered Clavier Book II: Prelude and Fugue No. 9 in E major, BWV 878 (8.550970-71)', 'DELIBES Lakme: Viens, Mallika... Dome epais, ""Flower Duet"" (8.553168)', 'LEONCAVALLO I Pagliacci (8.660021)', 'MOZART Die Zauberflote (The Magic Flute), K. 620 (8.660030-31)', 'MOZART Serenade No. 10 in B-flat major, K. 361, ""Gran Partita"": IV. Adagio (8.550060)', 'VERDI La Traviata (8.660011-12)', 'WAGNER Die Walkure (8.660172-74)']"
Marie Antoinette (2006),"['COUPERIN Les barricades mysterieuses (none)', 'RAMEAU Castor et Pollux: Tristes apprets (8.660118-19)', ""RAMEAU Platee: Aux lagueurs d'Apollon (none)"", 'RAMEAU Indes galantes (Les): Menuets I-II pour les Guerriers et Amazones (Ambroisie\xa0822186001523)']"
Marius et Jeannette (1997),"['CAPUA O sole mio (Marco Polo\xa08.223586)', 'J STRAUSS II An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314 (8.550152)', 'VIVALDI The 4 Seasons (8.550056)']"
Marrying Man (The) (1991),"[""MENDELSSOHN A Midsummer Night's Dream: Wedding March, Op. 61, No. 4 (8.554433)""]"
Master and Commander: The Far Side of the World (2003),"['JS BACH Cello Suite No. 1 in G major, BWV 1007: I. Prelude (8.557280-81)', 'BOCCHERINI String Quintet in C major, Op. 30, No. 6, G. 324, ""La musica notturna delle strade di Madrid"": V. Ritirata con variazioni (Capriccio\xa0C10453)', 'CORELLI Concerto Grosso in G Minor, Op. 6, No. 8, ""Christmas Concerto"": III. Adagio-Allegro-Adagio (8.550403)', 'MOZART Violin Concerto No. 3 in G major, K. 216: III. Rondeau (8.550418)', 'VAUGHAN WILLIAMS Fantasia on a Theme by Thomas Tallis (8.555867)']"
Master of Disguise (The) (2002),"['JS BACH Overture (Suite) No. 3 in D major, BWV 1068: IV. Bourree (8.554609)']"
Matchmaker (The),['GRAINGER Irish Tune from County Derry (8.554263)']
Matchstick Men (2003),"['MOZART Le Nozze di Figaro (The Marriage of Figaro), K. 492: Che soave zeffiretto (8.660102-04)']"
Maurice (1987),"['ALLEGRI Miserere mei (8.550827)', 'JS BACH Goldberg Variations, BWV 988 (8.550078)', 'TCHAIKOVSKY Symphony No. 6 in B minor, Op. 74, ""Pathetique"": III. Allegro molto vivace (8.550782)']"
Maverick (1994),"['BRAHMS Wiegenlied: Guten Abend, gut Nacht, Op. 49, No. 4 (8.553843)']"
Maybe Baby,['ROSSINI Guillaume Tell (William Tell): Overture (8.550236)']
Maze,"['VIVALDI Bassoon Concerto in D minor, RV 481 (8.557829)']"
Me and Earl and the Dying Girl (2015),"['JS BACH Mass in B minor, BWV 232 (8.550585-86)', ""HERRMANN Vertigo: Prelude - The Nightmare - Scene d'Amour (Decca\xa000028943679725)"", 'VIVALDI Jubilate, o amoeni chori, RV 639 (8.557445)', 'WAGNER Die Walkure: Hojotoho! Hojotoho! (The Valkyries), ""Ride of the Valkyries"" (8.660172-74)']"
Me Before You (2016),"['PACHELBEL Canon in D major (8.550104)', 'MOZART Oboe Concerto in C major, K. 271k / K. 314 (8.550345)']"
"Me, Myself & Irene (2000)","[""MENDELSSOHN A Midsummer Night's Dream: Wedding March, Op. 61, No. 4 (8.554433)""]"
Mea culpa (2014),"['VIVALDI The 4 Seasons: Violin Concerto in E major, Op. 8, No. 1, RV 269, ""La primavera"" (Spring): I. Allegro (8.550056)']"
Meatballs (1979),"['HANDEL Messiah, HWV 56: Hallelujah! (Chorus) (8.553258)']"
Meet Joe Black (1998),['PART Cantus in Memory of Benjamin Britten for Strings and Bell (8.553750)']
Meet the Parents (2000),"['BIZET Carmen: L\'amour est un oiseau rebelle, ""Habanera"" (8.660005-07)', 'DELIBES Lakme: Viens, Mallika... Dome epais, ""Flower Duet"" (8.553168)']"
Meeting Venus (1991),"['GRAINGER Irish Tune from County Derry (8.554263)', 'R SCHUMANN Myrthen, Op. 25: No. 24. Du bist wie eine Blume (8.557079)', 'WAGNER Tannhauser: Overture (8.550136)']"
Memphis Belle (1990),"[""WAGNER Tannhauser: Pilgrims' Chorus (8.551171)""]"
Men in White (National Lampoon's Men in White) (1998),"['J STRAUSS II An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314 (8.550152)', 'TCHAIKOVSKY 1812 Overture, Op. 49 (8.555923)', 'WAGNER Die Walkure: Hojotoho! Hojotoho! (The Valkyries), ""Ride of the Valkyries"" (8.660172-74)']"
Men of Boys Town (1941),['IVANOVICI Valurile Dunarii (The Danube Waves) (8.553337)']
Men of Honor (2000),"['J STRAUSS II Morgenblatter, Walzer, Op. 279 (8.554524)']"
"Men, Women: User's Manual (1996)","['PUCCINI Madama Butterfly (8.660015-16)', 'J STRAUSS II Geschichten aus dem Wienerwald (Tales from the Vienna Woods), Op. 325 (8.550152)', 'VERDI Nabucco: Chorus of the Hebrew Slaves (8.553963)']"
Metro Manila (2013),"['CATALANI La Wally: Ebben Ne andro lontana (8.550606)', 'PUCCINI Gianni Schicchi: O mio babbino caro (8.660111)']"
Metroland (1997),"['MOZART Piano Concerto No. 21 in C major, K. 467, ""Elvira Madigan"": II. Andante (8.550434)']"
Metropolitan,['SMETANA Ma vlast (My Fatherland): No. 2. Vltava (Moldau) (8.550931)']
MI-5 (Spooks: The Greater Good) (2015),"['JS BACH Cello Suite No. 1 in G major, BWV 1007: I. Prelude (8.557280-81)']"
Mia Madre (2015),"['GLASS String Quartet No. 2, ""Company"" (8.559636)', 'PART Cantus in Memory of Benjamin Britten for Strings and Bell (8.553750)', 'PART Festina Lente for Strings and Harp Ad Libitum (8.553750)', 'PART Fur Alina (8.572525)', 'PART Pari intervallo (version for organ) (Brilliant Classics\xa0BC94960)', 'PART Silouans Song (Erato\xa0825646080700)', 'PART Tabula Rasa (8.554591)']"
Miami Rhapsody (1995),"['VIVALDI The 4 Seasons: Violin Concerto in E major, Op. 8, No. 1, RV 269, ""La primavera"" (Spring): I. Allegro (8.550056)']"
Midnight in the Garden of Good and Evil,"['J STRAUSS II An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314 (8.550152)']"
Midsummer Night's Sex Comedy (A) (1982),"[""MENDELSSOHN A Midsummer Night's Dream: Intermezzo and Scherzo (8.554433)"", 'MENDELSSOHN Piano Concerto No. 2 in D minor, Op. 40: II. Adagio - Molto sostenuto (8.550681)']"
Midsummer Night's Dream (A) (1999),"['BELLINI Norma: Casta diva (8.110325-27)', ""DONIZZETI L'elisir d'amore: Una furtiva lagrima (8.660045-46)"", 'MASCAGNI Cavalleria Rusticana: Intermezzo (8.660022)', ""MENDELSSOHN A Midsummer Night's Dream: Notturno, Op. 61, No. 3 (8.554433)"", ""MENDELSSOHN A Midsummer Night's Dream: Overture, Op. 21 (8.554433)"", 'PUCCINI La Boheme: Che gelida manina (8.553151)', 'ROSSINI La cenerentola (Cinderella): Non piu mesta variations (8.555976)', 'VERDI La Traviata: Libiamo ne\'lieti calici, ""Drinking Song"" (8.660011-12)']"
Midwinter's Tale (A) (In the Bleak Midwinter) (1995),['HOLST In the Bleak Midwinter (8.550589)']
Mighty Ducks (The) (1992),['ROSSINI Guillaume Tell (William Tell): Overture (8.550236)']
Mighty Morphin Power Rangers: The Movie (1995),['TCHAIKOVSKY The Nutcracker: VIII. Waltz of the Flowers (8.550050)']
Milk and Money,"['MASSENET Herodiade: Dors, o cite perverse! (Newton Classics\xa0NC8802202)', 'MASSENET Orchestral Suite No. 6, ""Scenes de feerie"" (8.553125)', 'MOZART Divertimento No. 10 in F major, K. 247, ""Lodron Night Music No. 1"" (8.550026)', 'MOZART Le Nozze di Figaro (The Marriage of Figaro), K. 492: Excerpts (8.660102-04)', 'MOZART Serenade No. 10 in B-flat major, K. 361, ""Gran Partita"" (8.550060)', 'MOZART Serenade No. 6, K. 239, ""Serenata Notturna"" (8.550026)', 'MOZART Symphony No. 40 in G minor, K. 550 (8.550299)', 'TCHAIKOVSKY Suite No. 3 in G major, Op. 55 (8.550728)']"
Mimic,"['PURCELL Round O, Z. 684, ""Abdelazer"" (8.553982)']"
Mind Games (1996),"['CHOPIN Nocturne No. 19 in E minor, Op. 72, No. 1 (8.554532)']"
Minions (2015),"['ARNE Rule Brittania (8.553961)', 'ELGAR Pomp and Circumstance Military March No. 1 (8.557273)', 'PROKOFIEV Peter and the Wolf, Op. 67: II. The Bird (8.550499)', 'WAGNER Die Walkure: Hojotoho! Hojotoho! (The Valkyries), ""Ride of the Valkyries"" (8.660172-74)']"
